invoice_line_id,invoice_id,invoice_date,invoice_type,order_id,product_id,product_description,quantity,uom,unit_price,currency,line_amount,vat_rate,vat_amount,total_amount,invoice_status,invoice_ref,vat_category_code
IL-001,INV-2027-924911,2027-02-07,invoice,ORD-2026-832045,PROD-639182,Blipcore Wireless Adapter AC1200,24,pcs,22.8,EUR,547.2,0.0,0.0,547.2,issued,,AE
IL-003,INV-2027-527847,2027-02-07,invoice,ORD-2026-276470,PROD-847263,Nexboard Mechanical Keyboard TKL,74,pcs,67.0,EUR,4958.0,0.0,0.0,4958.0,issued,,AE
IL-001,INV-2027-388840,2027-02-07,invoice,ORD-2026-104877,PROD-639182,Blipcore Wireless Adapter AC1200,65,pcs,22.8,EUR,1482.0,0.0,0.0,1482.0,issued,,AE
IL-001,INV-2027-309422,2027-02-07,invoice,ORD-2026-517307,PROD-192837,Droxel 65W GaN Charger,55,pcs,28.4,EUR,1562.0,0.0,0.0,1562.0,issued,,AE
IL-001,INV-2027-527847,2027-02-07,invoice,ORD-2026-276470,PROD-192837,Droxel 65W GaN Charger,1,pcs,28.4,EUR,28.4,0.0,0.0,28.4,issued,,AE
IL-002,INV-2027-924911,2027-02-07,invoice,ORD-2026-832045,PROD-029384,Trimbit Docking Station 12-in-1,49,pcs,89.9,EUR,4405.1,0.0,0.0,4405.1,issued,,AE
IL-002,INV-2027-719208,2027-02-07,invoice,ORD-2027-275526,PROD-483921,Zoltrix 4K Display Module 27in,100,pcs,189.99,EUR,18999.0,0.0,0.0,18999.0,issued,,AE
IL-001,INV-2027-354149,2027-02-07,invoice,ORD-2026-570616,PROD-271045,Vantec USB-C Hub 9-port,24,pcs,34.5,EUR,828.0,19.0,157.32,985.32,issued,,S
IL-001,INV-2027-412713,2027-02-07,invoice,ORD-2026-780130,PROD-847263,Nexboard Mechanical Keyboard TKL,56,pcs,67.0,EUR,3752.0,0.0,0.0,3752.0,issued,,AE
IL-001,INV-2027-705282,2027-02-07,invoice,ORD-2027-862760,PROD-483921,Zoltrix 4K Display Module 27in,65,pcs,189.99,EUR,12349.35,19.0,2346.38,14695.73,issued,,S
IL-001,INV-2027-381298,2027-02-07,invoice,ORD-2027-871153,PROD-192837,Droxel 65W GaN Charger,27,pcs,28.4,EUR,766.8,19.0,145.69,912.49,issued,,S
IL-003,INV-2027-924911,2027-02-07,invoice,ORD-2026-832045,PROD-271045,Vantec USB-C Hub 9-port,66,pcs,34.5,EUR,2277.0,0.0,0.0,2277.0,issued,,AE
