invoice_line_id,invoice_id,invoice_date,invoice_type,order_id,product_id,product_description,quantity,uom,unit_price,currency,line_amount,vat_rate,vat_amount,total_amount,invoice_status,invoice_ref,vat_category_code
IL-001,INV-2027-567830,2027-02-28,invoice,ORD-2027-888996,PROD-583047,Veltric UPS 600VA Tower,94,pcs,78.6,EUR,7388.4,0.0,0.0,7388.4,issued,,AE
IL-001,INV-2027-292279,2027-02-28,invoice,ORD-2027-642060,PROD-461829,Plonex Webcam 1080p Pro,79,pcs,44.0,EUR,3476.0,0.0,0.0,3476.0,issued,,AE
IL-003,INV-2027-363592,2027-02-28,invoice,ORD-2027-407645,PROD-583047,Veltric UPS 600VA Tower,21,pcs,78.6,EUR,1650.6,0.0,0.0,1650.6,issued,,AE
IL-001,INV-2027-829222,2027-02-28,credit note,ORD-2027-653971,PROD-738291,Quorvex 2TB NVMe SSD M.2,74,pcs,112.5,EUR,-8325.0,0.0,-0.0,-8325.0,issued,INV-2027-730707,AE
IL-001,INV-2027-622937,2027-02-28,invoice,ORD-2027-415535,PROD-639182,Blipcore Wireless Adapter AC1200,55,pcs,22.8,EUR,1254.0,0.0,0.0,1254.0,issued,,AE
IL-003,INV-2027-414492,2027-02-28,invoice,ORD-2026-488414,PROD-483921,Zoltrix 4K Display Module 27in,43,pcs,189.99,EUR,8169.57,0.0,0.0,8169.57,issued,,AE
IL-001,INV-2027-363592,2027-02-28,invoice,ORD-2027-407645,PROD-738291,Quorvex 2TB NVMe SSD M.2,61,pcs,112.5,EUR,6862.5,0.0,0.0,6862.5,issued,,AE
IL-001,INV-2027-414492,2027-02-28,invoice,ORD-2026-488414,PROD-029384,Trimbit Docking Station 12-in-1,50,pcs,89.9,EUR,4495.0,0.0,0.0,4495.0,issued,,AE
IL-003,INV-2027-502740,2027-02-28,invoice,ORD-2027-804299,PROD-639182,Blipcore Wireless Adapter AC1200,16,pcs,22.8,EUR,364.8,19.0,69.31,434.11,issued,,S
IL-001,INV-2027-383298,2027-02-28,invoice,ORD-2026-581966,PROD-847263,Nexboard Mechanical Keyboard TKL,71,pcs,67.0,EUR,4757.0,0.0,0.0,4757.0,issued,,AE
IL-001,INV-2027-832603,2027-02-28,invoice,ORD-2027-887931,PROD-847263,Nexboard Mechanical Keyboard TKL,7,pcs,67.0,EUR,469.0,0.0,0.0,469.0,issued,,AE
IL-002,INV-2027-622937,2027-02-28,invoice,ORD-2027-415535,PROD-029384,Trimbit Docking Station 12-in-1,22,pcs,89.9,EUR,1977.8,0.0,0.0,1977.8,issued,,AE
IL-001,INV-2027-524211,2027-02-28,invoice,ORD-2027-170835,PROD-847263,Nexboard Mechanical Keyboard TKL,41,pcs,67.0,EUR,2747.0,19.0,521.93,3268.93,issued,,S
IL-001,INV-2027-464519,2027-02-28,invoice,ORD-2027-616256,PROD-192837,Droxel 65W GaN Charger,98,pcs,28.4,EUR,2783.2,19.0,528.81,3312.01,issued,,S
IL-001,INV-2027-840530,2027-02-28,invoice,ORD-2027-231432,PROD-639182,Blipcore Wireless Adapter AC1200,11,pcs,22.8,EUR,250.8,0.0,0.0,250.8,issued,,AE
IL-002,INV-2027-414492,2027-02-28,invoice,ORD-2026-488414,PROD-271045,Vantec USB-C Hub 9-port,38,pcs,34.5,EUR,1311.0,0.0,0.0,1311.0,issued,,AE
IL-002,INV-2027-524211,2027-02-28,invoice,ORD-2027-170835,PROD-583047,Veltric UPS 600VA Tower,46,pcs,78.6,EUR,3615.6,19.0,686.96,4302.56,issued,,S
IL-002,INV-2027-231320,2027-02-28,credit note,ORD-2027-328411,PROD-029384,Trimbit Docking Station 12-in-1,37,pcs,89.9,EUR,-3326.3,0.0,-0.0,-3326.3,issued,,AE
IL-001,INV-2027-820431,2027-02-28,invoice,ORD-2027-328411,PROD-847263,Nexboard Mechanical Keyboard TKL,35,pcs,67.0,EUR,2345.0,0.0,0.0,2345.0,cancelled,,AE
IL-001,INV-2027-231320,2027-02-28,credit note,ORD-2027-328411,PROD-847263,Nexboard Mechanical Keyboard TKL,35,pcs,67.0,EUR,-2345.0,0.0,-0.0,-2345.0,issued,,AE
IL-002,INV-2027-502740,2027-02-28,invoice,ORD-2027-804299,PROD-738291,Quorvex 2TB NVMe SSD M.2,95,pcs,112.5,EUR,10687.5,19.0,2030.62,12718.12,issued,,S
IL-001,INV-2027-502740,2027-02-28,invoice,ORD-2027-804299,PROD-271045,Vantec USB-C Hub 9-port,31,pcs,34.5,EUR,1069.5,19.0,203.21,1272.71,issued,,S
IL-002,INV-2027-363592,2027-02-28,invoice,ORD-2027-407645,PROD-564738,Fomex Cat8 Patch Cable 3m,37,m,8.9,EUR,329.3,0.0,0.0,329.3,issued,,AE
IL-002,INV-2027-820431,2027-02-28,invoice,ORD-2027-328411,PROD-029384,Trimbit Docking Station 12-in-1,37,pcs,89.9,EUR,3326.3,0.0,0.0,3326.3,cancelled,,AE
IL-002,INV-2027-832603,2027-02-28,invoice,ORD-2027-887931,PROD-564738,Fomex Cat8 Patch Cable 3m,43,m,8.9,EUR,382.7,0.0,0.0,382.7,issued,,AE
IL-001,INV-2027-438144,2027-02-28,invoice,ORD-2027-155708,PROD-461829,Plonex Webcam 1080p Pro,46,pcs,44.0,EUR,2024.0,0.0,0.0,2024.0,issued,,AE
IL-001,INV-2027-730707,2027-02-28,invoice,ORD-2027-653971,PROD-738291,Quorvex 2TB NVMe SSD M.2,74,pcs,112.5,EUR,8325.0,0.0,0.0,8325.0,cancelled,,AE
IL-003,INV-2027-464519,2027-02-28,invoice,ORD-2027-616256,PROD-639182,Blipcore Wireless Adapter AC1200,97,pcs,22.8,EUR,2211.6,19.0,420.2,2631.8,issued,,S
IL-002,INV-2027-383298,2027-02-28,invoice,ORD-2026-581966,PROD-639182,Blipcore Wireless Adapter AC1200,50,pcs,22.8,EUR,1140.0,0.0,0.0,1140.0,issued,,AE
IL-002,INV-2027-464519,2027-02-28,invoice,ORD-2027-616256,PROD-029384,Trimbit Docking Station 12-in-1,36,pcs,89.9,EUR,3236.4,19.0,614.92,3851.32,issued,,S
