invoice_line_id,invoice_id,invoice_date,invoice_type,order_id,product_id,product_description,quantity,uom,unit_price,currency,line_amount,vat_rate,vat_amount,total_amount,invoice_status,invoice_ref,vat_category_code
IL-002,INV-2027-952905,2027-02-24,invoice,ORD-2027-510623,PROD-483921,Zoltrix 4K Display Module 27in,79,pcs,189.99,EUR,15009.21,19.0,2851.75,17860.96,issued,,S
IL-002,INV-2027-679334,2027-02-24,credit note,ORD-2027-549323,PROD-192837,Droxel 65W GaN Charger,33,pcs,28.4,EUR,-937.2,19.0,-178.07,-1115.27,issued,INV-2027-870984,S
IL-002,INV-2027-875278,2027-02-24,invoice,ORD-2027-817318,PROD-461829,Plonex Webcam 1080p Pro,28,pcs,44.0,EUR,1232.0,0.0,0.0,1232.0,issued,,AE
IL-003,INV-2027-402418,2027-02-24,invoice,ORD-2026-713886,PROD-738291,Quorvex 2TB NVMe SSD M.2,76,pcs,112.5,EUR,8550.0,0.0,0.0,8550.0,issued,,AE
IL-001,INV-2027-827851,2027-02-24,invoice,ORD-2027-759868,PROD-583047,Veltric UPS 600VA Tower,74,pcs,78.6,EUR,5816.4,19.0,1105.12,6921.52,issued,,S
IL-002,INV-2027-530187,2027-02-24,invoice,ORD-2026-870033,PROD-483921,Zoltrix 4K Display Module 27in,97,pcs,189.99,EUR,18429.03,19.0,3501.52,21930.55,issued,,S
IL-001,INV-2027-505929,2027-02-24,credit note,ORD-2026-648684,PROD-461829,Plonex Webcam 1080p Pro,80,pcs,44.0,EUR,-3520.0,0.0,-0.0,-3520.0,issued,INV-2027-811774,AE
IL-001,INV-2027-679334,2027-02-24,credit note,ORD-2027-549323,PROD-461829,Plonex Webcam 1080p Pro,17,pcs,44.0,EUR,-748.0,19.0,-142.12,-890.12,issued,INV-2027-870984,S
IL-002,INV-2027-827851,2027-02-24,invoice,ORD-2027-759868,PROD-639182,Blipcore Wireless Adapter AC1200,38,pcs,22.8,EUR,866.4,19.0,164.62,1031.02,issued,,S
IL-002,INV-2027-359214,2027-02-24,invoice,ORD-2027-443194,PROD-583047,Veltric UPS 600VA Tower,76,pcs,78.6,EUR,5973.6,0.0,0.0,5973.6,issued,,AE
IL-001,INV-2027-777663,2027-02-24,invoice,ORD-2026-432695,PROD-461829,Plonex Webcam 1080p Pro,89,pcs,44.0,EUR,3916.0,0.0,0.0,3916.0,issued,,AE
IL-002,INV-2027-402418,2027-02-24,invoice,ORD-2026-713886,PROD-461829,Plonex Webcam 1080p Pro,53,pcs,44.0,EUR,2332.0,0.0,0.0,2332.0,issued,,AE
IL-002,INV-2027-505929,2027-02-24,credit note,ORD-2026-648684,PROD-029384,Trimbit Docking Station 12-in-1,19,pcs,89.9,EUR,-1708.1,0.0,-0.0,-1708.1,issued,INV-2027-811774,AE
IL-003,INV-2027-492068,2027-02-24,invoice,ORD-2026-451936,PROD-564738,Fomex Cat8 Patch Cable 3m,43,m,8.9,EUR,382.7,19.0,72.71,455.41,issued,,S
IL-003,INV-2027-952905,2027-02-24,invoice,ORD-2027-510623,PROD-564738,Fomex Cat8 Patch Cable 3m,64,m,8.9,EUR,569.6,19.0,108.22,677.82,issued,,S
IL-001,INV-2027-402418,2027-02-24,invoice,ORD-2026-713886,PROD-639182,Blipcore Wireless Adapter AC1200,4,pcs,22.8,EUR,91.2,0.0,0.0,91.2,issued,,AE
IL-002,INV-2027-870984,2027-02-24,invoice,ORD-2027-549323,PROD-192837,Droxel 65W GaN Charger,33,pcs,28.4,EUR,937.2,19.0,178.07,1115.27,cancelled,,S
IL-001,INV-2027-106764,2027-02-24,invoice,ORD-2027-539422,PROD-564738,Fomex Cat8 Patch Cable 3m,30,m,8.9,EUR,267.0,19.0,50.73,317.73,issued,,S
IL-001,INV-2027-875278,2027-02-24,invoice,ORD-2027-817318,PROD-639182,Blipcore Wireless Adapter AC1200,76,pcs,22.8,EUR,1732.8,0.0,0.0,1732.8,issued,,AE
IL-001,INV-2027-870984,2027-02-24,invoice,ORD-2027-549323,PROD-461829,Plonex Webcam 1080p Pro,17,pcs,44.0,EUR,748.0,19.0,142.12,890.12,cancelled,,S
IL-002,INV-2027-492068,2027-02-24,invoice,ORD-2026-451936,PROD-847263,Nexboard Mechanical Keyboard TKL,40,pcs,67.0,EUR,2680.0,19.0,509.2,3189.2,issued,,S
IL-002,INV-2027-811774,2027-02-24,invoice,ORD-2026-648684,PROD-029384,Trimbit Docking Station 12-in-1,19,pcs,89.9,EUR,1708.1,0.0,0.0,1708.1,cancelled,,AE
IL-003,INV-2027-875278,2027-02-24,invoice,ORD-2027-817318,PROD-564738,Fomex Cat8 Patch Cable 3m,9,m,8.9,EUR,80.1,0.0,0.0,80.1,issued,,AE
IL-002,INV-2027-617927,2027-02-24,invoice,ORD-2027-617033,PROD-564738,Fomex Cat8 Patch Cable 3m,49,m,8.9,EUR,436.1,19.0,82.86,518.96,issued,,S
IL-001,INV-2027-359214,2027-02-24,invoice,ORD-2027-443194,PROD-847263,Nexboard Mechanical Keyboard TKL,74,pcs,67.0,EUR,4958.0,0.0,0.0,4958.0,issued,,AE
