invoice_line_id,invoice_id,invoice_date,invoice_type,order_id,product_id,product_description,quantity,uom,unit_price,currency,line_amount,vat_rate,vat_amount,total_amount,invoice_status,invoice_ref,vat_category_code
IL-003,INV-2027-931681,2027-02-23,invoice,ORD-2026-195629,PROD-847263,Nexboard Mechanical Keyboard TKL,88,pcs,67.0,EUR,5896.0,0.0,0.0,5896.0,issued,,AE
IL-001,INV-2027-122709,2027-02-23,invoice,ORD-2027-645980,PROD-483921,Zoltrix 4K Display Module 27in,88,pcs,189.99,EUR,16719.12,0.0,0.0,16719.12,issued,,AE
IL-001,INV-2027-176453,2027-02-23,invoice,ORD-2027-828205,PROD-029384,Trimbit Docking Station 12-in-1,61,pcs,89.9,EUR,5483.9,0.0,0.0,5483.9,issued,,AE
IL-001,INV-2027-748696,2027-02-23,invoice,ORD-2027-868136,PROD-639182,Blipcore Wireless Adapter AC1200,83,pcs,22.8,EUR,1892.4,0.0,0.0,1892.4,issued,,AE
IL-002,INV-2027-931681,2027-02-23,invoice,ORD-2026-195629,PROD-483921,Zoltrix 4K Display Module 27in,76,pcs,189.99,EUR,14439.24,0.0,0.0,14439.24,issued,,AE
IL-002,INV-2027-619364,2027-02-23,invoice,ORD-2027-384111,PROD-029384,Trimbit Docking Station 12-in-1,23,pcs,89.9,EUR,2067.7,19.0,392.86,2460.56,cancelled,,S
IL-003,INV-2027-619364,2027-02-23,invoice,ORD-2027-384111,PROD-847263,Nexboard Mechanical Keyboard TKL,92,pcs,67.0,EUR,6164.0,19.0,1171.16,7335.16,cancelled,,S
IL-001,INV-2027-362241,2027-02-23,invoice,ORD-2026-611751,PROD-483921,Zoltrix 4K Display Module 27in,12,pcs,189.99,EUR,2279.88,19.0,433.18,2713.06,issued,,S
IL-001,INV-2027-931681,2027-02-23,invoice,ORD-2026-195629,PROD-271045,Vantec USB-C Hub 9-port,62,pcs,34.5,EUR,2139.0,0.0,0.0,2139.0,issued,,AE
IL-001,INV-2027-619364,2027-02-23,invoice,ORD-2027-384111,PROD-738291,Quorvex 2TB NVMe SSD M.2,5,pcs,112.5,EUR,562.5,19.0,106.88,669.38,cancelled,,S
IL-001,INV-2027-834497,2027-02-23,invoice,ORD-2026-393212,PROD-639182,Blipcore Wireless Adapter AC1200,74,pcs,22.8,EUR,1687.2,0.0,0.0,1687.2,issued,,AE
IL-001,INV-2027-321018,2027-02-23,invoice,ORD-2027-648532,PROD-192837,Droxel 65W GaN Charger,16,pcs,28.4,EUR,454.4,0.0,0.0,454.4,issued,,AE
IL-003,INV-2027-122709,2027-02-23,invoice,ORD-2027-645980,PROD-192837,Droxel 65W GaN Charger,17,pcs,28.4,EUR,482.8,0.0,0.0,482.8,issued,,AE
IL-002,INV-2027-105490,2027-02-23,invoice,ORD-2027-142773,PROD-564738,Fomex Cat8 Patch Cable 3m,63,m,8.9,EUR,560.7,19.0,106.53,667.23,issued,,S
IL-003,INV-2027-605595,2027-02-23,credit note,ORD-2027-384111,PROD-847263,Nexboard Mechanical Keyboard TKL,92,pcs,67.0,EUR,-6164.0,19.0,-1171.16,-7335.16,issued,INV-2027-619364,S
IL-001,INV-2027-576663,2027-02-23,invoice,ORD-2027-257212,PROD-847263,Nexboard Mechanical Keyboard TKL,85,pcs,67.0,EUR,5695.0,19.0,1082.05,6777.05,issued,,S
IL-001,INV-2027-131394,2027-02-23,invoice,ORD-2027-437433,PROD-738291,Quorvex 2TB NVMe SSD M.2,93,pcs,112.5,EUR,10462.5,19.0,1987.88,12450.38,issued,,S
IL-001,INV-2027-105490,2027-02-23,invoice,ORD-2027-142773,PROD-461829,Plonex Webcam 1080p Pro,15,pcs,44.0,EUR,660.0,19.0,125.4,785.4,issued,,S
IL-001,INV-2027-596162,2027-02-23,invoice,ORD-2027-892453,PROD-583047,Veltric UPS 600VA Tower,12,pcs,78.6,EUR,943.2,19.0,179.21,1122.41,issued,,S
IL-002,INV-2027-596162,2027-02-23,invoice,ORD-2027-892453,PROD-639182,Blipcore Wireless Adapter AC1200,90,pcs,22.8,EUR,2052.0,19.0,389.88,2441.88,issued,,S
IL-001,INV-2027-859282,2027-02-23,invoice,ORD-2027-771425,PROD-483921,Zoltrix 4K Display Module 27in,85,pcs,189.99,EUR,16149.15,19.0,3068.34,19217.49,issued,,S
IL-001,INV-2027-605595,2027-02-23,credit note,ORD-2027-384111,PROD-738291,Quorvex 2TB NVMe SSD M.2,5,pcs,112.5,EUR,-562.5,19.0,-106.88,-669.38,issued,INV-2027-619364,S
IL-002,INV-2027-122709,2027-02-23,invoice,ORD-2027-645980,PROD-738291,Quorvex 2TB NVMe SSD M.2,54,pcs,112.5,EUR,6075.0,0.0,0.0,6075.0,issued,,AE
IL-002,INV-2027-859282,2027-02-23,invoice,ORD-2027-771425,PROD-461829,Plonex Webcam 1080p Pro,77,pcs,44.0,EUR,3388.0,19.0,643.72,4031.72,issued,,S
IL-002,INV-2027-576663,2027-02-23,invoice,ORD-2027-257212,PROD-483921,Zoltrix 4K Display Module 27in,18,pcs,189.99,EUR,3419.82,19.0,649.77,4069.59,issued,,S
IL-002,INV-2027-321018,2027-02-23,invoice,ORD-2027-648532,PROD-639182,Blipcore Wireless Adapter AC1200,4,pcs,22.8,EUR,91.2,0.0,0.0,91.2,issued,,AE
IL-001,INV-2027-758840,2027-02-23,invoice,ORD-2027-824038,PROD-639182,Blipcore Wireless Adapter AC1200,94,pcs,22.8,EUR,2143.2,0.0,0.0,2143.2,issued,,AE
IL-002,INV-2027-605595,2027-02-23,credit note,ORD-2027-384111,PROD-029384,Trimbit Docking Station 12-in-1,23,pcs,89.9,EUR,-2067.7,19.0,-392.86,-2460.56,issued,INV-2027-619364,S
IL-002,INV-2027-362241,2027-02-23,invoice,ORD-2026-611751,PROD-583047,Veltric UPS 600VA Tower,100,pcs,78.6,EUR,7860.0,19.0,1493.4,9353.4,issued,,S
IL-003,INV-2027-576663,2027-02-23,invoice,ORD-2027-257212,PROD-738291,Quorvex 2TB NVMe SSD M.2,84,pcs,112.5,EUR,9450.0,19.0,1795.5,11245.5,issued,,S
IL-002,INV-2027-834497,2027-02-23,invoice,ORD-2026-393212,PROD-583047,Veltric UPS 600VA Tower,13,pcs,78.6,EUR,1021.8,0.0,0.0,1021.8,issued,,AE
