invoice_line_id,invoice_id,invoice_date,invoice_type,order_id,product_id,product_description,quantity,uom,unit_price,currency,line_amount,vat_rate,vat_amount,total_amount,invoice_status,invoice_ref,vat_category_code
IL-002,INV-2027-710384,2027-02-05,invoice,ORD-2027-234082,PROD-564738,Fomex Cat8 Patch Cable 3m,34,m,8.9,EUR,302.6,19.0,57.49,360.09,issued,,S
IL-001,INV-2027-225961,2027-02-05,invoice,ORD-2026-250616,PROD-192837,Droxel 65W GaN Charger,61,pcs,28.4,EUR,1732.4,0.0,0.0,1732.4,issued,,AE
IL-002,INV-2027-254444,2027-02-05,invoice,ORD-2027-516059,PROD-461829,Plonex Webcam 1080p Pro,85,pcs,44.0,EUR,3740.0,19.0,710.6,4450.6,issued,,S
IL-001,INV-2027-678286,2027-02-05,invoice,ORD-2026-162241,PROD-461829,Plonex Webcam 1080p Pro,42,pcs,44.0,EUR,1848.0,19.0,351.12,2199.12,issued,,S
IL-002,INV-2027-537564,2027-02-05,invoice,ORD-2026-531228,PROD-192837,Droxel 65W GaN Charger,14,pcs,28.4,EUR,397.6,19.0,75.54,473.14,issued,,S
IL-002,INV-2027-678286,2027-02-05,invoice,ORD-2026-162241,PROD-192837,Droxel 65W GaN Charger,38,pcs,28.4,EUR,1079.2,19.0,205.05,1284.25,issued,,S
IL-002,INV-2027-155040,2027-02-05,invoice,ORD-2026-858711,PROD-847263,Nexboard Mechanical Keyboard TKL,7,pcs,67.0,EUR,469.0,19.0,89.11,558.11,issued,,S
IL-001,INV-2027-613911,2027-02-05,invoice,ORD-2026-637179,PROD-564738,Fomex Cat8 Patch Cable 3m,71,m,8.9,EUR,631.9,0.0,0.0,631.9,issued,,AE
IL-003,INV-2027-155040,2027-02-05,invoice,ORD-2026-858711,PROD-192837,Droxel 65W GaN Charger,38,pcs,28.4,EUR,1079.2,19.0,205.05,1284.25,issued,,S
IL-003,INV-2027-678286,2027-02-05,invoice,ORD-2026-162241,PROD-564738,Fomex Cat8 Patch Cable 3m,77,m,8.9,EUR,685.3,19.0,130.21,815.51,issued,,S
IL-001,INV-2027-155040,2027-02-05,invoice,ORD-2026-858711,PROD-271045,Vantec USB-C Hub 9-port,59,pcs,34.5,EUR,2035.5,19.0,386.75,2422.25,issued,,S
IL-002,INV-2027-613911,2027-02-05,invoice,ORD-2026-637179,PROD-461829,Plonex Webcam 1080p Pro,92,pcs,44.0,EUR,4048.0,0.0,0.0,4048.0,issued,,AE
IL-001,INV-2027-404928,2027-02-05,invoice,ORD-2027-211072,PROD-271045,Vantec USB-C Hub 9-port,91,pcs,34.5,EUR,3139.5,19.0,596.5,3736.0,issued,,S
IL-001,INV-2027-552432,2027-02-05,invoice,ORD-2027-641737,PROD-483921,Zoltrix 4K Display Module 27in,37,pcs,189.99,EUR,7029.63,19.0,1335.63,8365.26,issued,,S
IL-001,INV-2027-710384,2027-02-05,invoice,ORD-2027-234082,PROD-192837,Droxel 65W GaN Charger,56,pcs,28.4,EUR,1590.4,19.0,302.18,1892.58,issued,,S
IL-001,INV-2027-469249,2027-02-05,invoice,ORD-2026-954987,PROD-564738,Fomex Cat8 Patch Cable 3m,37,m,8.9,EUR,329.3,19.0,62.57,391.87,issued,,S
IL-001,INV-2027-537564,2027-02-05,invoice,ORD-2026-531228,PROD-029384,Trimbit Docking Station 12-in-1,20,pcs,89.9,EUR,1798.0,19.0,341.62,2139.62,issued,,S
IL-001,INV-2027-254444,2027-02-05,invoice,ORD-2027-516059,PROD-483921,Zoltrix 4K Display Module 27in,79,pcs,189.99,EUR,15009.21,19.0,2851.75,17860.96,issued,,S
IL-002,INV-2027-552432,2027-02-05,invoice,ORD-2027-641737,PROD-583047,Veltric UPS 600VA Tower,93,pcs,78.6,EUR,7309.8,19.0,1388.86,8698.66,issued,,S
IL-002,INV-2027-404928,2027-02-05,invoice,ORD-2027-211072,PROD-483921,Zoltrix 4K Display Module 27in,55,pcs,189.99,EUR,10449.45,19.0,1985.4,12434.85,issued,,S
IL-001,INV-2027-617806,2027-02-05,invoice,ORD-2026-108874,PROD-192837,Droxel 65W GaN Charger,78,pcs,28.4,EUR,2215.2,19.0,420.89,2636.09,issued,,S
