invoice_line_id,invoice_id,invoice_date,invoice_type,order_id,product_id,product_description,quantity,uom,unit_price,currency,line_amount,vat_rate,vat_amount,total_amount,invoice_status,invoice_ref,vat_category_code
IL-001,INV-2027-643171,2027-02-22,invoice,ORD-2026-445852,PROD-583047,Veltric UPS 600VA Tower,66,pcs,78.6,EUR,5187.6,0.0,0.0,5187.6,issued,,AE
IL-002,INV-2027-643171,2027-02-22,invoice,ORD-2026-445852,PROD-483921,Zoltrix 4K Display Module 27in,99,pcs,189.99,EUR,18809.01,0.0,0.0,18809.01,issued,,AE
IL-002,INV-2027-866367,2027-02-22,invoice,ORD-2026-988459,PROD-461829,Plonex Webcam 1080p Pro,19,pcs,44.0,EUR,836.0,0.0,0.0,836.0,issued,,AE
IL-002,INV-2027-190181,2027-02-22,invoice,ORD-2026-138328,PROD-461829,Plonex Webcam 1080p Pro,6,pcs,44.0,EUR,264.0,19.0,50.16,314.16,issued,,S
IL-001,INV-2027-204878,2027-02-22,invoice,ORD-2027-491029,PROD-461829,Plonex Webcam 1080p Pro,69,pcs,44.0,EUR,3036.0,19.0,576.84,3612.84,issued,,S
IL-001,INV-2027-638406,2027-02-22,invoice,ORD-2027-749609,PROD-847263,Nexboard Mechanical Keyboard TKL,41,pcs,67.0,EUR,2747.0,19.0,521.93,3268.93,issued,,S
IL-002,INV-2027-175460,2027-02-22,invoice,ORD-2027-398090,PROD-564738,Fomex Cat8 Patch Cable 3m,20,m,8.9,EUR,178.0,19.0,33.82,211.82,issued,,S
IL-001,INV-2027-175460,2027-02-22,invoice,ORD-2027-398090,PROD-271045,Vantec USB-C Hub 9-port,76,pcs,34.5,EUR,2622.0,19.0,498.18,3120.18,issued,,S
IL-003,INV-2027-469366,2027-02-22,invoice,ORD-2026-137285,PROD-583047,Veltric UPS 600VA Tower,60,pcs,78.6,EUR,4716.0,19.0,896.04,5612.04,issued,,S
IL-002,INV-2027-204878,2027-02-22,invoice,ORD-2027-491029,PROD-639182,Blipcore Wireless Adapter AC1200,4,pcs,22.8,EUR,91.2,19.0,17.33,108.53,issued,,S
IL-003,INV-2027-175460,2027-02-22,invoice,ORD-2027-398090,PROD-738291,Quorvex 2TB NVMe SSD M.2,14,pcs,112.5,EUR,1575.0,19.0,299.25,1874.25,issued,,S
IL-001,INV-2027-190181,2027-02-22,invoice,ORD-2026-138328,PROD-738291,Quorvex 2TB NVMe SSD M.2,15,pcs,112.5,EUR,1687.5,19.0,320.62,2008.12,issued,,S
IL-001,INV-2027-469366,2027-02-22,invoice,ORD-2026-137285,PROD-029384,Trimbit Docking Station 12-in-1,69,pcs,89.9,EUR,6203.1,19.0,1178.59,7381.69,issued,,S
IL-001,INV-2027-974357,2027-02-22,invoice,ORD-2026-742818,PROD-564738,Fomex Cat8 Patch Cable 3m,69,m,8.9,EUR,614.1,0.0,0.0,614.1,issued,,AE
IL-002,INV-2027-469366,2027-02-22,invoice,ORD-2026-137285,PROD-639182,Blipcore Wireless Adapter AC1200,81,pcs,22.8,EUR,1846.8,19.0,350.89,2197.69,issued,,S
IL-001,INV-2027-417078,2027-02-22,invoice,ORD-2027-531225,PROD-461829,Plonex Webcam 1080p Pro,14,pcs,44.0,EUR,616.0,0.0,0.0,616.0,issued,,AE
IL-001,INV-2027-866367,2027-02-22,invoice,ORD-2026-988459,PROD-483921,Zoltrix 4K Display Module 27in,14,pcs,189.99,EUR,2659.86,0.0,0.0,2659.86,issued,,AE
